stdeviation,BIAS,BIAS_squared,CV,slope,RMSE
0.1894668218466595,-0.17944481651376146,0.26805126235222965,0.28451405307564204,0.4514832901787452,0.5513156436497185
0.25575519842107597,0.07487481735159818,0.27566721440006486,0.2329073248563541,0.4068403519543379,0.5840187804509961
0.339497144316658,-0.28687927777777783,0.4970571578168294,0.09143175504228593,0.8502833999999995,0.7825058905950772
