key_resp_start.keys,key_resp_start.rt,key_resp_stop.keys,key_resp_stop.rt,feedback_range,hit,stimulus_range,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimulus_duration,onset,feedback,feedback_range_fromfile,participant,session,date,expName,psychopyVersion,OS,frameRate
space,0.8851,space,1.57968,0.3,TRUE,Training,0,0,0,0,1,2,0.1,True,0.3,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.226265,space,3.632785,0.3,TRUE,Training,0,1,1,1,1,5,0.2,True,0.3,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.31699,space,3.232975,0.3,TRUE,Training,0,2,2,2,1,4,0.1,True,0.3,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.317125,space,3.60066,,,large,0,3,3,3,1,4.5,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.967555,space,2.9841,,,large,0,4,4,4,1,3.5,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.017195,space,5.41733,,,large,0,5,5,5,1,5.5,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.151065,space,1.81762,,,large,0,6,6,6,1,3,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.15314,space,2.236575,,,large,0,7,7,7,1,2.5,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.866905,space,4.087025,,,large,0,8,8,8,1,5,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.81785,space,5.48704,,,large,0,9,9,9,1,6,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.150965,space,1.516695,,,large,0,10,10,10,1,2,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.9698,space,3.11723,,,large,0,11,11,11,1,4,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.00191,space,1.967425,,,large,0,12,12,12,1,2.5,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.86672,space,3.5172,,,large,0,13,13,13,1,4,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.05326,space,2.667685,,,large,0,14,14,14,1,3.5,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.216605,space,4.517065,,,large,0,15,15,15,1,5.5,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.883845,space,4.58399,,,large,0,16,16,16,1,6,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.83423,space,2.66806,,,large,0,17,17,17,1,3,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.03748,space,1.684435,,,large,0,18,18,18,1,2,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.75086,space,4.63427,,,large,0,19,19,19,1,5,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.70085,space,3.650615,,,large,0,20,20,20,1,4.5,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.80081,space,3.452185,,,large,0,21,21,21,1,3.5,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.83421,space,2.65102,,,large,0,22,22,22,1,3,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.135425,space,4.33329,,,large,0,23,23,23,1,5.5,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.71787,space,2.234055,,,large,0,24,24,24,1,2,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.11888,space,4.65171,,,large,0,25,25,25,1,6,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.017125,space,1.634295,,,large,0,26,26,26,1,2.5,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.733965,space,3.75121,,,large,0,27,27,27,1,4,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.550565,space,3.300435,,,large,0,28,28,28,1,4.5,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.78476,space,4.70083,,,large,0,29,29,29,1,5,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.63468,space,1.617125,,,large,0,30,30,30,1,2.5,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.550115,space,4.467445,,,large,0,31,31,31,1,6,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.96716,space,4.366995,,,large,0,32,32,32,1,5,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.7673,space,2.717315,,,large,0,33,33,33,1,3.5,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.76743,space,2.80098,,,large,0,34,34,34,1,3,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.41849,space,4.535135,,,large,0,35,35,35,1,5.5,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.801855,space,1.919565,,,large,0,36,36,36,1,2,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.634545,space,3.96672,,,large,0,37,37,37,1,4,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.80059,space,4.034605,,,large,0,38,38,38,1,4.5,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.71726,space,4.03374,,,large,0,39,39,39,1,4,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.63436,space,2.017165,,,large,0,40,40,40,1,3,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.60311,space,3.75037,,,large,0,41,41,41,1,4.5,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.61735,space,3.80093,,,large,0,42,42,42,1,5,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.43557,space,1.2506,,,large,0,43,43,43,1,2,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.771445,space,5.268025,,,large,0,44,44,44,1,6,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.600865,space,4.12024,,,large,0,45,45,45,1,5.5,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.836235,space,2.484665,,,large,0,46,46,46,1,2.5,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.48671,space,3.00363,,,large,0,47,47,47,1,3.5,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.585005,space,3.8334,,,large,0,48,48,48,1,4,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.501065,space,4.270175,,,large,0,49,49,49,1,6,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.78435,space,1.267645,,,large,0,50,50,50,1,2,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.65444,space,2.9682,,,large,0,51,51,51,1,4.5,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.568205,space,4.551265,,,large,0,52,52,52,1,5.5,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.73418,space,1.950425,,,large,0,53,53,53,1,2.5,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.56931,space,3.619205,,,large,0,54,54,54,1,3.5,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.65068,space,3.00402,,,large,0,55,55,55,1,3,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.5178,space,3.665275,,,large,0,56,56,56,1,5,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,7.11802,space,0.684215,,,large,0,57,57,57,1,2,0.3,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.866895,space,3.63486,,,large,0,58,58,58,1,4,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.73446,space,5.03412,,,large,0,59,59,59,1,6,0.1,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.70159,space,4.45082,,,large,0,60,60,60,1,5.5,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.83418,space,3.13339,,,large,0,61,61,61,1,3.5,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.637025,space,3.68434,,,large,0,62,62,62,1,5,0.2,False,None,T09,r3,2021-04-25_15h45.50.854,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
