key_resp_start.keys,key_resp_start.rt,key_resp_stop.keys,key_resp_stop.rt,feedback_range,hit,stimulus_range,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimulus_duration,onset,feedback,feedback_range_fromfile,participant,session,date,expName,psychopyVersion,OS,frameRate
space,0.93681,space,0.66701,0.3,FALSE,Training,0,0,0,0,1,1,0.3,True,0.3,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.684265,space,0.824415,0.3,TRUE,Training,0,1,1,1,1,0.75,0.1,True,0.3,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.701995,space,0.601335,0.3,TRUE,Training,0,2,2,2,1,0.5,0.1,True,0.3,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.701225,space,0.5845,0.3,TRUE,Training,0,3,3,3,1,0.5,0.2,True,0.3,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.719015,space,0.717615,0.3,TRUE,Training,0,4,4,4,1,0.75,0.2,True,0.3,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.566675,space,1.08313,0.3,TRUE,Training,0,5,5,5,1,1,0.3,True,0.3,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.568985,space,1.102555,,,ms_small,0,6,6,6,1,0.706,0.2,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.60143,space,0.9676,,,ms_small,0,7,7,7,1,0.812,0.3,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.54007,space,1.03325,,,ms_small,0,8,8,8,1,0.847,0.1,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.68082,space,1.00155,,,ms_small,0,9,9,9,1,0.67,0.3,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.65455,space,1.445235,,,ms_small,0,10,10,10,1,0.988,0.1,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.647895,space,1.35442,,,ms_small,0,11,11,11,1,0.953,0.1,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.640965,space,1.346775,,,ms_small,0,12,12,12,1,0.882,0.3,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.650915,space,1.32156,,,ms_small,0,13,13,13,1,0.918,0.1,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.69473,space,0.96824,,,ms_small,0,14,14,14,1,0.776,0.2,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.63557,space,1.185385,,,ms_small,0,15,15,15,1,0.741,0.3,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.62581,space,1.046095,,,ms_small,0,16,16,16,1,1.024,0.3,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.61,space,0.994965,,,ms_small,0,17,17,17,1,0.67,0.1,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.610665,space,0.961305,,,ms_small,0,18,18,18,1,0.812,0.3,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.63361,space,1.00509,,,ms_small,0,19,19,19,1,0.953,0.3,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.61888,space,1.107045,,,ms_small,0,20,20,20,1,0.776,0.1,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.67704,space,1.12575,,,ms_small,0,21,21,21,1,0.741,0.2,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.686195,space,1.128145,,,ms_small,0,22,22,22,1,0.847,0.2,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.73786,space,1.222405,,,ms_small,0,23,23,23,1,1.024,0.1,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.66709,space,1.30181,,,ms_small,0,24,24,24,1,0.882,0.3,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.78962,space,1.50947,,,ms_small,0,25,25,25,1,0.988,0.1,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.637225,space,1.08809,,,ms_small,0,26,26,26,1,0.706,0.2,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.519725,space,1.007095,,,ms_small,0,27,27,27,1,0.918,0.3,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.535255,space,1.05615,,,ms_small,0,28,28,28,1,0.706,0.1,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.709315,space,1.02009,,,ms_small,0,29,29,29,1,0.918,0.1,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.62797,space,1.203905,,,ms_small,0,30,30,30,1,0.67,0.2,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
space,0.67482,space,1.2051,,,ms_small,0,31,31,31,1,0.988,0.1,False,None,D08,r1,2021-04-29_10h33.24.982,subsecond_timing_v2,2021.1.2,Win32,60.20832079
