stdeviation,BIAS,BIAS_squared,CV,slope,RMSE
0.10608535869331191,0.09541611872146122,0.14584037749145232,0.11266404917031463,0.71691384880064,0.3963514612317469
0.11335884635154175,0.040661646706586826,0.1364554126598197,0.10647705272179654,0.4512167841651031,0.38640088082970536
0.6351648317094387,-0.3794165753424657,0.8575573021762182,0.1744416136606834,0.7004665248823139,1.1229388521271753
