stdeviation,BIAS,BIAS_squared,CV,slope,RMSE
0.11983180326092424,0.028686963470319647,0.14124060247843154,0.13691887569321448,0.38972634973972586,0.3944619925305813
0.20963164756260033,-0.007395091324200927,0.222280145906109,0.20620203227712713,0.6569805624597789,0.5159705161788989
0.5717860288052127,-0.17678394444444448,0.6067732701757076,0.14955629514433127,0.9715982666666669,0.9662880175768211
