stdeviation,BIAS,BIAS_squared,CV,slope,RMSE
0.18843254452601813,-0.009790388127853865,0.19175075297399982,0.22520231957247117,0.7351140174698202,0.47671540441918764
0.18073350190742205,0.0638798409090909,0.1985338426969637,0.16620314302314917,0.5229475954019766,0.48083099048281386
0.3134200581790613,-0.29204438888888884,0.44744747557891573,0.08452637815832513,0.9897584166666669,0.7387012985286284
