stdeviation,BIAS,BIAS_squared,CV,slope,RMSE
0.10943987090797398,-0.11680680365296803,0.1803776239255127,0.15004404304124305,0.26164849359877035,0.43858261396214365
0.21160986996636355,-0.07365929545454544,0.23623400945090442,0.22277392710815508,0.6098136648763953,0.5301063539687916
0.41121917287346094,-0.5065471666666667,0.7158391682860753,0.11771138540922838,0.8988568333333334,0.9407126960049007
