stdeviation,BIAS,BIAS_squared,CV,slope,RMSE
0.11995078464451786,-0.09793206318190574,0.16922528664308345,0.16013338543636937,0.5726048830317321,0.4285014321795424
0.13268044210732396,-0.12076802772726991,0.18582479553604195,0.1469691622385295,0.5702404015398336,0.4510309249417792
0.4483088064612416,-0.6743195444474824,0.8476104414803723,0.1348021292041905,0.8909370769981375,1.0240074352420863
