key_resp_start.keys,key_resp_start.rt,key_resp_stop.keys,key_resp_stop.rt,feedback_range,hit,stimulus_range,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimulus_duration,onset,feedback,feedback_range_fromfile,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.02583,space,0.8939,0.3,TRUE,Training,0,0,0,0,1,1,0.2,True,0.3,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.057575,space,0.683325,0.3,TRUE,Training,0,1,1,1,1,0.75,0.2,True,0.3,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.76639,space,0.317175,0.3,FALSE,Training,0,2,2,2,1,0.5,0.2,True,0.3,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.73349,space,0.45067,0.3,TRUE,Training,0,3,3,3,1,0.5,0.3,True,0.3,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.883695,space,0.73364,0.3,TRUE,Training,0,4,4,4,1,0.75,0.3,True,0.3,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.90141,space,0.884775,0.3,TRUE,Training,0,5,5,5,1,1,0.3,True,0.3,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.733555,space,1.000155,,,ms_large,0,6,6,6,1,1.165,0.2,False,None,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.85403,space,1.070295,,,ms_large,0,7,7,7,1,1.094,0.3,False,None,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.950755,space,1.167725,,,ms_large,0,8,8,8,1,1.2,0.3,False,None,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.134405,space,1.101175,,,ms_large,0,9,9,9,1,1.024,0.1,False,None,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.01874,space,1.600665,,,ms_large,0,10,10,10,1,0.953,0.3,False,None,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.817165,space,1.18608,,,ms_large,0,11,11,11,1,0.847,0.1,False,None,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.45205,space,1.119605,,,ms_large,0,12,12,12,1,0.882,0.3,False,None,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.118125,space,1.384155,,,ms_large,0,13,13,13,1,1.129,0.1,False,None,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,0.5339,space,1.816585,,,ms_large,0,14,14,14,1,1.059,0.3,False,None,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.703735,space,1.30082,,,ms_large,0,15,15,15,1,0.918,0.3,False,None,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.30029,space,1.08366,,,ms_large,0,16,16,16,1,0.988,0.1,False,None,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.000505,space,1.20123,,,ms_large,0,17,17,17,1,0.953,0.2,False,None,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.299775,space,1.0671,,,ms_large,0,18,18,18,1,1.129,0.3,False,None,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,2.484725,space,1.316895,,,ms_large,0,19,19,19,1,0.988,0.2,False,None,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
space,1.000735,space,1.01693,,,ms_large,0,20,20,20,1,1.024,0.1,False,None,T09,r2,2021-04-24_13h40.39.618,subsecond_timing_v2,2021.1.2,MacIntel,60.0024001
