key_resp_start.keys,key_resp_start.rt,key_resp_stop.keys,key_resp_stop.rt,feedback_range,hit,stimulus_range,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimulus_duration,onset,feedback,feedback_range_fromfile,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.788,space,0.629,0.3,FALSE,Training,0,0,0,0,1,2,0.1,True,0.3,T11,r3,2021-04-25_20h03.27.882,subsecond_timing_v2,2021.1.2,MacIntel,58.82352941
space,1.503,space,0.569,0.3,FALSE,Training,0,1,1,1,1,5,0.2,True,0.3,T11,r3,2021-04-25_20h03.27.882,subsecond_timing_v2,2021.1.2,MacIntel,58.82352941
space,0.387,space,0.325,0.3,FALSE,Training,0,2,2,2,1,4,0.1,True,0.3,T11,r3,2021-04-25_20h03.27.882,subsecond_timing_v2,2021.1.2,MacIntel,58.82352941
space,0.368,space,0.368,,,large,0,3,3,3,1,4.5,0.3,False,None,T11,r3,2021-04-25_20h03.27.882,subsecond_timing_v2,2021.1.2,MacIntel,58.82352941
space,0.386,space,1.435,,,large,0,4,4,4,1,3.5,0.3,False,None,T11,r3,2021-04-25_20h03.27.882,subsecond_timing_v2,2021.1.2,MacIntel,58.82352941
space,0.32,space,0.387,,,large,0,5,5,5,1,5.5,0.3,False,None,T11,r3,2021-04-25_20h03.27.882,subsecond_timing_v2,2021.1.2,MacIntel,58.82352941
space,0.401,space,0.654,,,large,0,6,6,6,1,3,0.1,False,None,T11,r3,2021-04-25_20h03.27.882,subsecond_timing_v2,2021.1.2,MacIntel,58.82352941
space,1.609,space,0.403,,,large,0,7,7,7,1,2.5,0.1,False,None,T11,r3,2021-04-25_20h03.27.882,subsecond_timing_v2,2021.1.2,MacIntel,58.82352941
space,0.437,space,3.104,,,large,0,8,8,8,1,5,0.3,False,None,T11,r3,2021-04-25_20h03.27.882,subsecond_timing_v2,2021.1.2,MacIntel,58.82352941
space,0.835,space,0.637,,,large,0,9,9,9,1,6,0.3,False,None,T11,r3,2021-04-25_20h03.27.882,subsecond_timing_v2,2021.1.2,MacIntel,58.82352941
space,3.408,space,0.519,,,large,0,10,10,10,1,2,0.2,False,None,T11,r3,2021-04-25_20h03.27.882,subsecond_timing_v2,2021.1.2,MacIntel,58.82352941
space,0.01,space,0.471,,,large,0,11,11,11,1,4,0.1,False,None,T11,r3,2021-04-25_20h03.27.882,subsecond_timing_v2,2021.1.2,MacIntel,58.82352941
space,0.021,space,0.603,,,large,0,12,12,12,1,2.5,0.3,False,None,T11,r3,2021-04-25_20h03.27.882,subsecond_timing_v2,2021.1.2,MacIntel,58.82352941
space,0.869,space,0.352,,,large,0,13,13,13,1,4,0.1,False,None,T11,r3,2021-04-25_20h03.27.882,subsecond_timing_v2,2021.1.2,MacIntel,58.82352941
space,3.022,space,0.869,,,large,0,14,14,14,1,3.5,0.3,False,None,T11,r3,2021-04-25_20h03.27.882,subsecond_timing_v2,2021.1.2,MacIntel,58.82352941
space,2.219,space,0.902,,,large,0,15,15,15,1,5.5,0.1,False,None,T11,r3,2021-04-25_20h03.27.882,subsecond_timing_v2,2021.1.2,MacIntel,58.82352941
space,0.669,space,0.568,,,large,0,16,16,16,1,6,0.1,False,None,T11,r3,2021-04-25_20h03.27.882,subsecond_timing_v2,2021.1.2,MacIntel,58.82352941
