key_resp_start.keys,key_resp_start.rt,key_resp_stop.keys,key_resp_stop.rt,feedback_range,hit,stimulus_range,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimulus_duration,onset,feedback,feedback_range_fromfile,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.10012,space,1.1683,0.3,TRUE,Training,0,0,0,0,1,1,0.2,True,0.3,T02,r2,2021-05-02_17h43.14.375,subsecond_timing_v2,2021.1.2,Linux x86_64,59.99520038
space,0.833685,space,0.666965,0.3,TRUE,Training,0,1,1,1,1,0.75,0.2,True,0.3,T02,r2,2021-05-02_17h43.14.375,subsecond_timing_v2,2021.1.2,Linux x86_64,59.99520038
space,0.672115,space,0.51501,0.3,TRUE,Training,0,2,2,2,1,0.5,0.2,True,0.3,T02,r2,2021-05-02_17h43.14.375,subsecond_timing_v2,2021.1.2,Linux x86_64,59.99520038
space,0.622565,space,0.718075,0.3,FALSE,Training,0,3,3,3,1,0.5,0.3,True,0.3,T02,r2,2021-05-02_17h43.14.375,subsecond_timing_v2,2021.1.2,Linux x86_64,59.99520038
space,0.69146,space,0.72487,0.3,TRUE,Training,0,4,4,4,1,0.75,0.3,True,0.3,T02,r2,2021-05-02_17h43.14.375,subsecond_timing_v2,2021.1.2,Linux x86_64,59.99520038
space,0.79519,space,0.87035,0.3,TRUE,Training,0,5,5,5,1,1,0.3,True,0.3,T02,r2,2021-05-02_17h43.14.375,subsecond_timing_v2,2021.1.2,Linux x86_64,59.99520038
space,0.78774,space,0.96585,,,ms_large,0,6,6,6,1,1.165,0.2,False,None,T02,r2,2021-05-02_17h43.14.375,subsecond_timing_v2,2021.1.2,Linux x86_64,59.99520038
space,0.718495,space,1.053075,,,ms_large,0,7,7,7,1,1.094,0.3,False,None,T02,r2,2021-05-02_17h43.14.375,subsecond_timing_v2,2021.1.2,Linux x86_64,59.99520038
space,0.75427,space,1.09432,,,ms_large,0,8,8,8,1,1.2,0.3,False,None,T02,r2,2021-05-02_17h43.14.375,subsecond_timing_v2,2021.1.2,Linux x86_64,59.99520038
space,0.73073,space,0.969635,,,ms_large,0,9,9,9,1,1.024,0.1,False,None,T02,r2,2021-05-02_17h43.14.375,subsecond_timing_v2,2021.1.2,Linux x86_64,59.99520038
space,0.851255,space,0.83594,,,ms_large,0,10,10,10,1,0.953,0.3,False,None,T02,r2,2021-05-02_17h43.14.375,subsecond_timing_v2,2021.1.2,Linux x86_64,59.99520038
space,0.91105,space,0.80065,,,ms_large,0,11,11,11,1,0.847,0.1,False,None,T02,r2,2021-05-02_17h43.14.375,subsecond_timing_v2,2021.1.2,Linux x86_64,59.99520038
space,0.78729,space,0.79216,,,ms_large,0,12,12,12,1,0.882,0.3,False,None,T02,r2,2021-05-02_17h43.14.375,subsecond_timing_v2,2021.1.2,Linux x86_64,59.99520038
space,0.75092,space,1.004845,,,ms_large,0,13,13,13,1,1.129,0.1,False,None,T02,r2,2021-05-02_17h43.14.375,subsecond_timing_v2,2021.1.2,Linux x86_64,59.99520038
space,0.652225,space,0.932775,,,ms_large,0,14,14,14,1,1.059,0.3,False,None,T02,r2,2021-05-02_17h43.14.375,subsecond_timing_v2,2021.1.2,Linux x86_64,59.99520038
space,0.86079,space,1.002285,,,ms_large,0,15,15,15,1,0.918,0.3,False,None,T02,r2,2021-05-02_17h43.14.375,subsecond_timing_v2,2021.1.2,Linux x86_64,59.99520038
space,0.866775,space,0.88362,,,ms_large,0,16,16,16,1,0.988,0.1,False,None,T02,r2,2021-05-02_17h43.14.375,subsecond_timing_v2,2021.1.2,Linux x86_64,59.99520038
space,0.917985,space,0.88815,,,ms_large,0,17,17,17,1,0.953,0.2,False,None,T02,r2,2021-05-02_17h43.14.375,subsecond_timing_v2,2021.1.2,Linux x86_64,59.99520038
