key_resp_start.keys,key_resp_start.rt,key_resp_stop.keys,key_resp_stop.rt,feedback_range,hit,stimulus_range,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimulus_duration,onset,feedback,feedback_range_fromfile,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.33211,space,0.78434,0.3,TRUE,Training,0,0,0,0,1,1,0.2,True,0.3,Z10,r2,2021-04-28_21h35.03.908,subsecond_timing_v2,2021.1.2,Win32,59.94485074
space,1.067595,space,0.541965,0.3,TRUE,Training,0,1,1,1,1,0.75,0.2,True,0.3,Z10,r2,2021-04-28_21h35.03.908,subsecond_timing_v2,2021.1.2,Win32,59.94485074
space,0.682685,space,0.37581,0.3,TRUE,Training,0,2,2,2,1,0.5,0.2,True,0.3,Z10,r2,2021-04-28_21h35.03.908,subsecond_timing_v2,2021.1.2,Win32,59.94485074
space,0.495375,space,0.376175,0.3,TRUE,Training,0,3,3,3,1,0.5,0.3,True,0.3,Z10,r2,2021-04-28_21h35.03.908,subsecond_timing_v2,2021.1.2,Win32,59.94485074
space,0.65699,space,0.69826,0.3,TRUE,Training,0,4,4,4,1,0.75,0.3,True,0.3,Z10,r2,2021-04-28_21h35.03.908,subsecond_timing_v2,2021.1.2,Win32,59.94485074
space,0.67409,space,1.190575,0.3,TRUE,Training,0,5,5,5,1,1,0.3,True,0.3,Z10,r2,2021-04-28_21h35.03.908,subsecond_timing_v2,2021.1.2,Win32,59.94485074
space,1.402265,space,1.185055,,,ms_large,0,6,6,6,1,1.165,0.2,False,None,Z10,r2,2021-04-28_21h35.03.908,subsecond_timing_v2,2021.1.2,Win32,59.94485074
space,1.571205,space,0.97089,,,ms_large,0,7,7,7,1,1.094,0.3,False,None,Z10,r2,2021-04-28_21h35.03.908,subsecond_timing_v2,2021.1.2,Win32,59.94485074
space,1.207865,space,1.4993,,,ms_large,0,8,8,8,1,1.2,0.3,False,None,Z10,r2,2021-04-28_21h35.03.908,subsecond_timing_v2,2021.1.2,Win32,59.94485074
space,1.03405,space,0.873345,,,ms_large,0,9,9,9,1,1.024,0.1,False,None,Z10,r2,2021-04-28_21h35.03.908,subsecond_timing_v2,2021.1.2,Win32,59.94485074
space,0.8115,space,0.672005,,,ms_large,0,10,10,10,1,0.953,0.3,False,None,Z10,r2,2021-04-28_21h35.03.908,subsecond_timing_v2,2021.1.2,Win32,59.94485074
space,0.70364,space,0.74304,,,ms_large,0,11,11,11,1,0.847,0.1,False,None,Z10,r2,2021-04-28_21h35.03.908,subsecond_timing_v2,2021.1.2,Win32,59.94485074
space,0.819055,space,0.63185,,,ms_large,0,12,12,12,1,0.882,0.3,False,None,Z10,r2,2021-04-28_21h35.03.908,subsecond_timing_v2,2021.1.2,Win32,59.94485074
space,0.711605,space,0.771905,,,ms_large,0,13,13,13,1,1.129,0.1,False,None,Z10,r2,2021-04-28_21h35.03.908,subsecond_timing_v2,2021.1.2,Win32,59.94485074
