key_resp_start.keys,key_resp_start.rt,key_resp_stop.keys,key_resp_stop.rt,feedback_range,hit,stimulus_range,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimulus_duration,onset,feedback,feedback_range_fromfile,participant,session,date,expName,psychopyVersion,OS,frameRate
space,0.60201,space,0.790835,0.3,FALSE,Training,0,0,0,0,1,2,0.1,True,0.3,Z11,r3,2021-04-28_18h43.56.337,subsecond_timing_v2,2021.1.2,Win32,60.29544769
space,8.817785,space,0.84481,0.3,FALSE,Training,0,1,1,1,1,5,0.2,True,0.3,Z11,r3,2021-04-28_18h43.56.337,subsecond_timing_v2,2021.1.2,Win32,60.29544769
space,12.395355,space,0.20677,0.3,FALSE,Training,0,2,2,2,1,4,0.1,True,0.3,Z11,r3,2021-04-28_18h43.56.337,subsecond_timing_v2,2021.1.2,Win32,60.29544769
space,3.18458,space,0.224385,,,large,0,3,3,3,1,4.5,0.3,False,None,Z11,r3,2021-04-28_18h43.56.337,subsecond_timing_v2,2021.1.2,Win32,60.29544769
space,11.84019,space,1.236745,,,large,0,4,4,4,1,3.5,0.3,False,None,Z11,r3,2021-04-28_18h43.56.337,subsecond_timing_v2,2021.1.2,Win32,60.29544769
space,3.93664,space,0.25244,,,large,0,5,5,5,1,5.5,0.3,False,None,Z11,r3,2021-04-28_18h43.56.337,subsecond_timing_v2,2021.1.2,Win32,60.29544769
space,8.26776,space,0.17725,,,large,0,6,6,6,1,3,0.1,False,None,Z11,r3,2021-04-28_18h43.56.337,subsecond_timing_v2,2021.1.2,Win32,60.29544769
space,1.576765,space,0.157555,,,large,0,7,7,7,1,2.5,0.1,False,None,Z11,r3,2021-04-28_18h43.56.337,subsecond_timing_v2,2021.1.2,Win32,60.29544769
space,0.867645,space,0.18481,,,large,0,8,8,8,1,5,0.3,False,None,Z11,r3,2021-04-28_18h43.56.337,subsecond_timing_v2,2021.1.2,Win32,60.29544769
space,2.480765,space,0.21898,,,large,0,9,9,9,1,6,0.3,False,None,Z11,r3,2021-04-28_18h43.56.337,subsecond_timing_v2,2021.1.2,Win32,60.29544769
space,8.45071,space,0.15942,,,large,0,10,10,10,1,2,0.2,False,None,Z11,r3,2021-04-28_18h43.56.337,subsecond_timing_v2,2021.1.2,Win32,60.29544769
space,0.80662,space,0.217095,,,large,0,11,11,11,1,4,0.1,False,None,Z11,r3,2021-04-28_18h43.56.337,subsecond_timing_v2,2021.1.2,Win32,60.29544769
space,1.198595,space,0.17524,,,large,0,12,12,12,1,2.5,0.3,False,None,Z11,r3,2021-04-28_18h43.56.337,subsecond_timing_v2,2021.1.2,Win32,60.29544769
space,0.63744,space,0.244205,,,large,0,13,13,13,1,4,0.1,False,None,Z11,r3,2021-04-28_18h43.56.337,subsecond_timing_v2,2021.1.2,Win32,60.29544769
space,0.678265,space,0.203185,,,large,0,14,14,14,1,3.5,0.3,False,None,Z11,r3,2021-04-28_18h43.56.337,subsecond_timing_v2,2021.1.2,Win32,60.29544769
