key_resp_start.keys,key_resp_start.rt,key_resp_stop.keys,key_resp_stop.rt,feedback_range,hit,stimulus_range,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimulus_duration,onset,feedback,feedback_range_fromfile,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.163235,space,1.01812,0.3,TRUE,Training,0,0,0,0,1,1,0.2,True,0.3,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.87707,space,0.78078,0.3,TRUE,Training,0,1,1,1,1,0.75,0.2,True,0.3,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.724975,space,0.61474,0.3,TRUE,Training,0,2,2,2,1,0.5,0.2,True,0.3,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.75429,space,0.63762,0.3,TRUE,Training,0,3,3,3,1,0.5,0.3,True,0.3,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.696905,space,0.689205,0.3,TRUE,Training,0,4,4,4,1,0.75,0.3,True,0.3,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.91727,space,0.85385,0.3,TRUE,Training,0,5,5,5,1,1,0.3,True,0.3,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,1.162175,space,1.144995,,,ms_large,0,6,6,6,1,1.165,0.2,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.889375,space,0.80405,,,ms_large,0,7,7,7,1,1.094,0.3,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.989345,space,0.86051,,,ms_large,0,8,8,8,1,1.2,0.3,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.90269,space,0.99074,,,ms_large,0,9,9,9,1,1.024,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.983995,space,0.90096,,,ms_large,0,10,10,10,1,0.953,0.3,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.934025,space,0.88476,,,ms_large,0,11,11,11,1,0.847,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,1.034095,space,0.818055,,,ms_large,0,12,12,12,1,0.882,0.3,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.883985,space,0.91745,,,ms_large,0,13,13,13,1,1.129,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.934055,space,0.984025,,,ms_large,0,14,14,14,1,1.059,0.3,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.867485,space,0.90066,,,ms_large,0,15,15,15,1,0.918,0.3,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.900815,space,0.967445,,,ms_large,0,16,16,16,1,0.988,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.867465,space,0.800725,,,ms_large,0,17,17,17,1,0.953,0.2,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.86766,space,0.86755,,,ms_large,0,18,18,18,1,1.129,0.3,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.96749,space,0.950975,,,ms_large,0,19,19,19,1,0.988,0.2,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.96771,space,0.817805,,,ms_large,0,20,20,20,1,1.024,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,1.10051,space,1.050785,,,ms_large,0,21,21,21,1,1.165,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,1.101175,space,1.016975,,,ms_large,0,22,22,22,1,1.2,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.9844,space,0.967545,,,ms_large,0,23,23,23,1,0.882,0.2,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,1.067975,space,0.95143,,,ms_large,0,24,24,24,1,0.847,0.3,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.916835,space,0.867445,,,ms_large,0,25,25,25,1,1.094,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.91726,space,0.96747,,,ms_large,0,26,26,26,1,1.059,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.984225,space,0.851075,,,ms_large,0,27,27,27,1,0.918,0.3,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,1.03624,space,0.857785,,,ms_large,0,28,28,28,1,0.988,0.2,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,1.022475,space,0.93444,,,ms_large,0,29,29,29,1,1.165,0.2,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.89758,space,0.797345,,,ms_large,0,30,30,30,1,1.129,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.88965,space,0.89763,,,ms_large,0,31,31,31,1,1.059,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.95463,space,0.817335,,,ms_large,0,32,32,32,1,0.918,0.3,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.860685,space,0.93149,,,ms_large,0,33,33,33,1,1.2,0.3,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,1.018925,space,0.90902,,,ms_large,0,34,34,34,1,0.847,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.989155,space,0.846535,,,ms_large,0,35,35,35,1,1.024,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,1.017585,space,0.774575,,,ms_large,0,36,36,36,1,0.882,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.835365,space,0.867325,,,ms_large,0,37,37,37,1,1.094,0.2,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,1.029175,space,0.890535,,,ms_large,0,38,38,38,1,0.953,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.853975,space,0.91345,,,ms_large,0,39,39,39,1,1.165,0.2,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.92883,space,0.8195,,,ms_large,0,40,40,40,1,0.953,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.777485,space,0.77379,,,ms_large,0,41,41,41,1,0.988,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.70412,space,0.791775,,,ms_large,0,42,42,42,1,1.094,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.82383,space,0.75112,,,ms_large,0,43,43,43,1,1.129,0.3,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,1.150325,space,0.934245,,,ms_large,0,44,44,44,1,0.882,0.2,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.884155,space,0.90121,,,ms_large,0,45,45,45,1,1.2,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.93427,space,0.834175,,,ms_large,0,46,46,46,1,1.024,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,0.96753,space,0.76744,,,ms_large,0,47,47,47,1,0.918,0.2,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,1.03445,space,0.86757,,,ms_large,0,48,48,48,1,0.847,0.1,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
space,1.067705,space,0.90146,,,ms_large,0,49,49,49,1,1.059,0.3,False,None,Z01,r2,2021-04-23_18h13.31.833,subsecond_timing_v2,2021.1.2,Win32,60.06366749
