key_resp_start.keys,key_resp_start.rt,key_resp_stop.keys,key_resp_stop.rt,feedback_range,hit,stimulus_range,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimulus_duration,onset,feedback,feedback_range_fromfile,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.635345,space,2.060595,0.3,TRUE,Training,0,0,0,0,1,2,0.1,True,0.3,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.177625,space,4.216665,0.3,TRUE,Training,0,1,1,1,1,5,0.2,True,0.3,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.136455,space,3.525425,0.3,TRUE,Training,0,2,2,2,1,4,0.1,True,0.3,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,3.978445,space,3.486835,,,large,0,3,3,3,1,4.5,0.3,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.2073,space,2.572265,,,large,0,4,4,4,1,3.5,0.3,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.07122,space,4.18375,,,large,0,5,5,5,1,5.5,0.3,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.256495,space,2.95091,,,large,0,6,6,6,1,3,0.1,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.170935,space,1.96287,,,large,0,7,7,7,1,2.5,0.1,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.32592,space,5.25994,,,large,0,8,8,8,1,5,0.3,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.17312,space,6.335065,,,large,0,9,9,9,1,6,0.3,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.302375,space,1.35078,,,large,0,10,10,10,1,2,0.2,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.067125,space,3.388485,,,large,0,11,11,11,1,4,0.1,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.240925,space,2.28575,,,large,0,12,12,12,1,2.5,0.3,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.126795,space,3.97577,,,large,0,13,13,13,1,4,0.1,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,0.901125,space,3.13167,,,large,0,14,14,14,1,3.5,0.3,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.317215,space,5.46836,,,large,0,15,15,15,1,5.5,0.1,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,0.988255,space,5.68602,,,large,0,16,16,16,1,6,0.1,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.085765,space,2.750415,,,large,0,17,17,17,1,3,0.2,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.29204,space,1.986485,,,large,0,18,18,18,1,2,0.2,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,0.817835,space,4.19968,,,large,0,19,19,19,1,5,0.2,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,0.876215,space,4.54001,,,large,0,20,20,20,1,4.5,0.3,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,0.9844,space,3.00953,,,large,0,21,21,21,1,3.5,0.2,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,0.91736,space,3.15031,,,large,0,22,22,22,1,3,0.2,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.742595,space,6.190605,,,large,0,23,23,23,1,5.5,0.1,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.209765,space,2.02414,,,large,0,24,24,24,1,2,0.1,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.18381,space,4.832935,,,large,0,25,25,25,1,6,0.3,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,1.05068,space,2.069205,,,large,0,26,26,26,1,2.5,0.1,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,0.920185,space,3.906545,,,large,0,27,27,27,1,4,0.2,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
space,0.875275,space,4.570815,,,large,0,28,28,28,1,4.5,0.3,False,None,Z10,r3,2021-04-29_13h14.36.256,subsecond_timing_v2,2021.1.2,Win32,60.0240096
