key_resp_start.keys,key_resp_start.rt,key_resp_stop.keys,key_resp_stop.rt,feedback_range,hit,stimulus_range,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimulus_duration,onset,feedback,feedback_range_fromfile,participant,session,date,expName,psychopyVersion,OS,frameRate
space,1.203315,space,1.10656,0.3,TRUE,Training,0,0,0,0,1,1,0.3,True,0.3,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.82243,space,0.84238,0.3,TRUE,Training,0,1,1,1,1,0.75,0.1,True,0.3,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.801305,space,0.70302,0.3,FALSE,Training,0,2,2,2,1,0.5,0.1,True,0.3,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.788085,space,0.75166,0.3,FALSE,Training,0,3,3,3,1,0.5,0.2,True,0.3,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.868445,space,0.83261,0.3,TRUE,Training,0,4,4,4,1,0.75,0.2,True,0.3,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.8097,space,0.866345,0.3,TRUE,Training,0,5,5,5,1,1,0.3,True,0.3,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,1.00162,space,0.86653,,,ms_small,0,6,6,6,1,0.706,0.2,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,1.100885,space,0.78411,,,ms_small,0,7,7,7,1,0.812,0.3,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.934795,space,0.82029,,,ms_small,0,8,8,8,1,0.847,0.1,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.87082,space,0.828825,,,ms_small,0,9,9,9,1,0.67,0.3,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.938,space,0.835895,,,ms_small,0,10,10,10,1,0.988,0.1,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.892385,space,0.800645,,,ms_small,0,11,11,11,1,0.953,0.1,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.83091,space,0.767725,,,ms_small,0,12,12,12,1,0.882,0.3,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.85049,space,0.89728,,,ms_small,0,13,13,13,1,0.918,0.1,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,1.08524,space,0.834085,,,ms_small,0,14,14,14,1,0.776,0.2,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.87533,space,0.75197,,,ms_small,0,15,15,15,1,0.741,0.3,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,1.105985,space,1.001995,,,ms_small,0,16,16,16,1,1.024,0.3,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.903595,space,0.61656,,,ms_small,0,17,17,17,1,0.67,0.1,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.805255,space,0.67776,,,ms_small,0,18,18,18,1,0.812,0.3,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,1.093185,space,1.043035,,,ms_small,0,19,19,19,1,0.953,0.3,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.922,space,0.83678,,,ms_small,0,20,20,20,1,0.776,0.1,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.95149,space,0.784335,,,ms_small,0,21,21,21,1,0.741,0.2,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.83541,space,0.850285,,,ms_small,0,22,22,22,1,0.847,0.2,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.858075,space,0.86358,,,ms_small,0,23,23,23,1,1.024,0.1,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.93359,space,0.834565,,,ms_small,0,24,24,24,1,0.882,0.3,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.975105,space,0.964295,,,ms_small,0,25,25,25,1,0.988,0.1,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.987465,space,0.803095,,,ms_small,0,26,26,26,1,0.706,0.2,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.860985,space,0.847345,,,ms_small,0,27,27,27,1,0.918,0.3,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.806665,space,0.87495,,,ms_small,0,28,28,28,1,0.706,0.1,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.84987,space,0.91776,,,ms_small,0,29,29,29,1,0.918,0.1,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.933305,space,0.779775,,,ms_small,0,30,30,30,1,0.67,0.2,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.71856,space,0.827845,,,ms_small,0,31,31,31,1,0.988,0.1,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.85076,space,0.85073,,,ms_small,0,32,32,32,1,0.953,0.2,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.91775,space,0.767575,,,ms_small,0,33,33,33,1,0.776,0.1,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,1.03431,space,0.750635,,,ms_small,0,34,34,34,1,0.847,0.1,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.85071,space,0.784195,,,ms_small,0,35,35,35,1,0.741,0.2,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.83424,space,0.800675,,,ms_small,0,36,36,36,1,0.812,0.1,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.784055,space,0.734095,,,ms_small,0,37,37,37,1,0.882,0.1,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.851585,space,0.834135,,,ms_small,0,38,38,38,1,1.024,0.3,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.767635,space,0.867585,,,ms_small,0,39,39,39,1,0.847,0.2,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.834225,space,0.800725,,,ms_small,0,40,40,40,1,0.918,0.2,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.84016,space,0.88416,,,ms_small,0,41,41,41,1,0.953,0.1,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,0.941925,space,0.85273,,,ms_small,0,42,42,42,1,0.882,0.3,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
space,1.01896,space,0.821705,,,ms_small,0,43,43,43,1,0.741,0.2,False,None,T01,r1,2021-04-23_13h00.15.944,subsecond_timing_v2,2021.1.2,Win32,60.62443165
